Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1LA,2018.12,32374,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.03,32364,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.06,32230,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.09,31475,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.12,33344,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.03,33516,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.06,32540,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.09,31328,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.12,32451,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.03,32577,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.06,33484,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.09,33105,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LS,2011.06,23779,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2011.09,23952,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2011.12,23951,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.03,24122,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.06,24349,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.09,24363,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.12,24410,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.03,24380,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.06,24699,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.09,24994,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.12,25001,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.03,25357,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.06,25331,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.09,25873,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.12,27128,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.03,27041,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.06,27250,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.09,27756,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.12,28019,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.03,28331,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.06,28744,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.09,28606,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.12,29175,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.03,29602,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.06,30472,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.09,31167,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.12,31334,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.03,31763,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.06,31972,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.09,32057,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.12,32016,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.03,32077,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.06,32105,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.09,32249,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.12,32969,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.03,33227,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.06,32420,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.09,32087,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.12,32085,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.03,32299,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.06,33371,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.09,33897,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LT,2011.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2011.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2011.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2016.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2016.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2016.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2016.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2017.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2017.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2017.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2017.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2018.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2018.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2018.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2018.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2019.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2019.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2019.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2019.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2020.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2020.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2020.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2020.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2021.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2021.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2021.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
